Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m/s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
44,U.C. Riverside,Los Angeles Basin,5/8/2000,129,3.95, ,0.00, ,233, ,1.5, ,23.3, ,14.8, ,18.1, ,84, ,53, ,71, ,12.7, ,1.9, ,160.9, ,21.7, 
44,U.C. Riverside,Los Angeles Basin,5/9/2000,130,5.54, ,0.00, ,321, ,1.6, ,27.8, ,14.0, ,19.4, ,91, ,44, ,70, ,13.7, ,1.8, ,152.3, ,21.7, 
44,U.C. Riverside,Los Angeles Basin,5/10/2000,131,3.92, ,0.00, ,237, ,1.4, ,23.3, ,13.5, ,16.8, ,93, ,45, ,73, ,11.9, ,2.0, ,171.8, ,21.5, 
44,U.C. Riverside,Los Angeles Basin,5/11/2000,132,6.00, ,0.00, ,331, ,0.9, ,22.3, ,12.1, ,16.5, ,81, ,30, ,47, ,5.1, ,2.4, ,210.9, ,21.2, 
44,U.C. Riverside,Los Angeles Basin,5/12/2000,133,7.03, ,0.00, ,355, ,0.5,Y,28.8, ,9.8, ,19.9, ,63, ,9, ,23,Y,-2.1,Y,2.1, ,181.0, ,20.4, 
44,U.C. Riverside,Los Angeles Basin,5/13/2000,134,6.92, ,0.00, ,350, ,0.6,Y,28.0, ,10.8, ,19.6, ,56, ,13, ,27,Y,0.1,Y,1.9, ,166.9, ,20.7, 
44,U.C. Riverside,Los Angeles Basin,5/14/2000,135,6.33, ,0.00, ,329, ,0.8, ,26.6, ,10.4, ,18.4, ,64, ,22, ,39, ,4.2, ,1.9, ,162.2, ,20.5, 
44,U.C. Riverside,Los Angeles Basin,5/15/2000,136,5.72, ,0.00, ,320, ,1.0, ,24.1, ,11.2, ,16.6, ,75, ,21, ,55, ,7.6, ,2.2, ,192.8, ,20.8, 
44,U.C. Riverside,Los Angeles Basin,5/16/2000,137,4.31, ,0.00,R,316, ,,M,18.5, ,,S,15.0, ,83, ,42, ,,M,,M,3.0,R,255.6,R,20.5, 
44,U.C. Riverside,Los Angeles Basin,5/17/2000,138,5.57, ,0.00, ,339, ,1.1, ,24.1, ,10.2, ,16.3, ,84, ,38, ,61, ,8.8, ,1.9, ,165.4, ,20.3, 
44,U.C. Riverside,Los Angeles Basin,5/18/2000,139,6.90, ,0.00, ,342, ,1.2, ,31.3, ,11.7, ,20.9, ,85, ,17, ,48, ,9.4, ,2.1, ,184.6, ,20.8, 
44,U.C. Riverside,Los Angeles Basin,5/19/2000,140,6.84, ,0.00, ,337, ,1.3, ,33.4, ,14.2, ,23.6, ,71, ,22, ,43, ,10.3, ,1.9, ,161.8, ,21.1, 
44,U.C. Riverside,Los Angeles Basin,5/20/2000,141,7.29, ,0.00, ,336, ,1.3, ,35.6, ,15.6, ,25.3, ,71, ,20, ,41, ,10.9, ,2.0, ,170.3, ,22.0, 
44,U.C. Riverside,Los Angeles Basin,5/21/2000,142,7.40, ,0.00, ,342, ,1.5, ,38.6,Y,15.4, ,25.6, ,76, ,15, ,44, ,12.6, ,1.9, ,166.2, ,22.6, 
44,U.C. Riverside,Los Angeles Basin,5/22/2000,143,6.73, ,0.00, ,343, ,1.7, ,31.9, ,15.4, ,23.0, ,87, ,36, ,59, ,14.6, ,1.9, ,167.1, ,23.3, 
44,U.C. Riverside,Los Angeles Basin,5/23/2000,144,3.84, ,0.00, ,234, ,1.7, ,24.8, ,14.6, ,18.4, ,94, ,59, ,78, ,14.5, ,1.7, ,150.6, ,22.9, 
44,U.C. Riverside,Los Angeles Basin,5/24/2000,145,1.84, ,0.40, ,131, ,1.6, ,22.9, ,14.8, ,16.9, ,96, ,60, ,84, ,14.1, ,2.0, ,175.0, ,22.2, 
44,U.C. Riverside,Los Angeles Basin,5/25/2000,146,1.15, ,0.30, ,95, ,1.6, ,19.7, ,14.4, ,16.4, ,95, ,70, ,84, ,13.8, ,2.1, ,178.4, ,21.6, 
44,U.C. Riverside,Los Angeles Basin,5/26/2000,147,4.99, ,0.00, ,281, ,1.5, ,27.2, ,14.6, ,19.7, ,90, ,45, ,67, ,13.3, ,1.7, ,148.5, ,21.8, 
44,U.C. Riverside,Los Angeles Basin,5/27/2000,148,7.09, ,0.00, ,330, ,1.6, ,37.1,Y,14.8, ,25.2, ,84, ,21, ,49, ,13.8, ,1.9, ,160.9, ,23.1, 
44,U.C. Riverside,Los Angeles Basin,5/28/2000,149,7.40, ,0.00, ,342, ,1.4, ,36.0,Y,17.6,Y,26.5, ,77, ,21, ,42, ,12.5, ,1.9, ,164.1, ,23.9, 
44,U.C. Riverside,Los Angeles Basin,5/29/2000,150,7.13, ,0.00, ,344, ,1.5, ,32.5, ,17.1,Y,24.3, ,80, ,27, ,48, ,12.5, ,2.1, ,177.4, ,24.4, 
44,U.C. Riverside,Los Angeles Basin,5/30/2000,151,5.76, ,0.00, ,309, ,1.7, ,28.6, ,15.0, ,20.1, ,96, ,43, ,71, ,14.6, ,2.0, ,176.0, ,24.3, 
44,U.C. Riverside,Los Angeles Basin,5/31/2000,152,5.58, ,0.00, ,304, ,1.5, ,28.5, ,15.8, ,20.3, ,88, ,34, ,64, ,13.2, ,1.8, ,158.7, ,24.1, 
44,U.C. Riverside,Los Angeles Basin,6/1/2000,153,5.98, ,0.00, ,324, ,1.5, ,31.6, ,14.5, ,21.1, ,93, ,27, ,60, ,13.1, ,1.7, ,144.0, ,24.3, 
44,U.C. Riverside,Los Angeles Basin,6/2/2000,154,6.66, ,0.00, ,346, ,1.4, ,30.9, ,13.7, ,22.1, ,90, ,26, ,53, ,12.0, ,1.8, ,154.7, ,24.0, 
44,U.C. Riverside,Los Angeles Basin,6/3/2000,155,6.97, ,0.00, ,355, ,1.2, ,32.3, ,13.6, ,22.5, ,84, ,17, ,43, ,9.2, ,1.9, ,163.0, ,24.0, 
44,U.C. Riverside,Los Angeles Basin,6/4/2000,156,6.86, ,0.00, ,355, ,1.2, ,32.4, ,14.0, ,23.5, ,63, ,22, ,40, ,9.2, ,1.8, ,152.8, ,23.9, 
44,U.C. Riverside,Los Angeles Basin,6/5/2000,157,7.07, ,0.00, ,359, ,1.2, ,32.6, ,15.2, ,23.2, ,76, ,20, ,43, ,9.9, ,1.9, ,166.6, ,24.3, 
44,U.C. Riverside,Los Angeles Basin,6/6/2000,158,7.08, ,0.00, ,359, ,1.0, ,32.0, ,13.5, ,22.9, ,77, ,15, ,36, ,7.1, ,1.8, ,159.5, ,23.7, 
44,U.C. Riverside,Los Angeles Basin,6/7/2000,159,6.96, ,0.00, ,357, ,1.2, ,29.8, ,14.3, ,21.7, ,78, ,25, ,46, ,9.7, ,2.2, ,194.1, ,23.5, 
44,U.C. Riverside,Los Angeles Basin,6/8/2000,160,3.97, ,0.00, ,242, ,1.3, ,21.7, ,12.4, ,16.6, ,84, ,50, ,67, ,10.4, ,2.2, ,187.7, ,23.0, 
44,U.C. Riverside,Los Angeles Basin,6/9/2000,161,5.98, ,0.00, ,350, ,1.2, ,25.6, ,11.6, ,18.1, ,81, ,36, ,57, ,9.5, ,2.0, ,169.2, ,22.2, 
44,U.C. Riverside,Los Angeles Basin,6/10/2000,162,6.10, ,0.00, ,348, ,1.3, ,27.4, ,12.4, ,19.2, ,87, ,35, ,60, ,11.3, ,1.9, ,159.9, ,22.6, 
44,U.C. Riverside,Los Angeles Basin,6/11/2000,163,6.48, ,0.00, ,352, ,1.4, ,30.4, ,13.1, ,21.3, ,82, ,29, ,54, ,11.6, ,1.8, ,156.7, ,22.9, 
44,U.C. Riverside,Los Angeles Basin,6/12/2000,164,6.56, ,0.00, ,328, ,1.4, ,32.3, ,14.5, ,22.9, ,80, ,22, ,49, ,11.8, ,1.8, ,152.6, ,23.6, 
44,U.C. Riverside,Los Angeles Basin,6/13/2000,165,6.92, ,0.00, ,340, ,1.5, ,34.1, ,16.4, ,24.3, ,72, ,29, ,48, ,12.7, ,1.9, ,160.0, ,23.8, 
44,U.C. Riverside,Los Angeles Basin,6/14/2000,166,6.78, ,0.00, ,344, ,1.7, ,34.9, ,16.8, ,24.0, ,79, ,34, ,57, ,14.8, ,2.0, ,169.9, ,24.3, 
44,U.C. Riverside,Los Angeles Basin,6/15/2000,167,6.43, ,0.00, ,327, ,1.7, ,33.2, ,16.3, ,23.1, ,86, ,32, ,59, ,14.7, ,1.9, ,163.3, ,24.8, 
44,U.C. Riverside,Los Angeles Basin,6/16/2000,168,5.11, ,0.00, ,286, ,1.7, ,29.1, ,15.5, ,20.3, ,89, ,43, ,70, ,14.8, ,1.9, ,161.4, ,24.5, 
44,U.C. Riverside,Los Angeles Basin,6/17/2000,169,5.77, ,0.00, ,312, ,1.7, ,29.6, ,15.8, ,21.1, ,88, ,45, ,69, ,15.3, ,2.1, ,180.6, ,25.0, 
44,U.C. Riverside,Los Angeles Basin,6/18/2000,170,5.50, ,0.00, ,309, ,1.7, ,28.8, ,15.9, ,20.8, ,88, ,43, ,68, ,14.6, ,1.9, ,161.9, ,24.9, 
44,U.C. Riverside,Los Angeles Basin,6/19/2000,171,5.73, ,0.00, ,315, ,1.6, ,29.8, ,16.0, ,20.9, ,88, ,37, ,65, ,14.1, ,2.0, ,169.9, ,25.2, 
44,U.C. Riverside,Los Angeles Basin,6/20/2000,172,6.33, ,0.00, ,339, ,1.6, ,32.3, ,14.3, ,21.7, ,88, ,31, ,62, ,14.1, ,1.9, ,165.2, ,24.8, 
44,U.C. Riverside,Los Angeles Basin,6/21/2000,173,6.16, ,0.00, ,320, ,1.7, ,32.1, ,15.8, ,22.9, ,89, ,36, ,61, ,15.0, ,1.9, ,161.6, ,24.9, 
44,U.C. Riverside,Los Angeles Basin,6/22/2000,174,6.19, ,0.00, ,315, ,1.7, ,31.5, ,16.8, ,23.6, ,86, ,35, ,59, ,15.2, ,1.9, ,160.5, ,25.4, 
44,U.C. Riverside,Los Angeles Basin,6/23/2000,175,6.13, ,0.00, ,342, ,1.7, ,29.6, ,16.1, ,21.5, ,91, ,39, ,67, ,15.2, ,1.9, ,166.3, ,25.1, 
44,U.C. Riverside,Los Angeles Basin,6/24/2000,176,6.47, ,0.00, ,343, ,1.7, ,32.0, ,16.5, ,22.9, ,89, ,36, ,60, ,14.8, ,1.8, ,158.0, ,25.3, 
44,U.C. Riverside,Los Angeles Basin,6/25/2000,177,4.56, ,0.00, ,235, ,1.6, ,32.6, ,17.7, ,25.5, ,79, ,24, ,48, ,13.8, ,1.3, ,115.9, ,25.0, 
44,U.C. Riverside,Los Angeles Basin,6/26/2000,178,7.49, ,0.00, ,356, ,1.5, ,34.5, ,19.0,Y,27.1, ,69, ,26, ,42, ,13.1, ,2.0, ,171.5, ,25.5, 
44,U.C. Riverside,Los Angeles Basin,6/27/2000,179,7.40, ,0.00, ,358, ,1.4, ,35.0, ,19.4,Y,26.6, ,68, ,27, ,41, ,12.4, ,1.9, ,163.8, ,25.5, 
44,U.C. Riverside,Los Angeles Basin,6/28/2000,180,7.23, ,0.00, ,358, ,1.6, ,34.6, ,18.0, ,25.9, ,78, ,28, ,49, ,14.3, ,1.9, ,168.0, ,25.7, 
44,U.C. Riverside,Los Angeles Basin,6/29/2000,181,6.79, ,0.00, ,350, ,1.7, ,33.6, ,16.8, ,24.1, ,91, ,31, ,57, ,15.1, ,1.8, ,158.2, ,26.1, 
44,U.C. Riverside,Los Angeles Basin,6/30/2000,182,6.38, ,0.00, ,336, ,1.7, ,32.0, ,16.6, ,22.6, ,93, ,32, ,61, ,14.8, ,2.0, ,172.4, ,25.9, 
44,U.C. Riverside,Los Angeles Basin,7/1/2000,183,6.61, ,0.00, ,354, ,1.6, ,32.2, ,16.2, ,22.5, ,89, ,27, ,60, ,14.4, ,1.8, ,156.6, ,26.1, 
44,U.C. Riverside,Los Angeles Basin,7/2/2000,184,6.79, ,0.00, ,360, ,1.5, ,30.8, ,14.8, ,22.1, ,90, ,30, ,58, ,13.5, ,2.0, ,173.1, ,25.8, 
44,U.C. Riverside,Los Angeles Basin,7/3/2000,185,6.36, ,0.00, ,346, ,1.5, ,29.0, ,15.6, ,20.9, ,91, ,26, ,61, ,13.1, ,2.0, ,174.9, ,25.8, 
44,U.C. Riverside,Los Angeles Basin,7/4/2000,186,6.52, ,0.00, ,356, ,1.4, ,28.4, ,14.6, ,20.3, ,85, ,36, ,58, ,11.7, ,2.2, ,189.8, ,24.8, 
44,U.C. Riverside,Los Angeles Basin,7/5/2000,187,6.48, ,0.00, ,356, ,1.4, ,28.9, ,13.8, ,20.5, ,87, ,33, ,58, ,12.0, ,1.9, ,164.3, ,24.6, 
44,U.C. Riverside,Los Angeles Basin,7/6/2000,188,6.68, ,0.00, ,358, ,1.3, ,29.9, ,13.8, ,21.2, ,83, ,30, ,54, ,11.4, ,1.9, ,164.6, ,24.9, 
44,U.C. Riverside,Los Angeles Basin,7/7/2000,189,6.45, ,0.00, ,354, ,1.5, ,28.8, ,14.0, ,20.8, ,88, ,32, ,61, ,12.9, ,2.0, ,168.7, ,24.6, 
44,U.C. Riverside,Los Angeles Basin,7/8/2000,190,6.02, ,0.00, ,334, ,1.5, ,28.3, ,14.2, ,20.0, ,89, ,35, ,65, ,13.1, ,1.9, ,166.0, ,24.8, 
44,U.C. Riverside,Los Angeles Basin,7/9/2000,191,5.12, ,0.00, ,291, ,1.6, ,27.0, ,15.3, ,19.5, ,89, ,42, ,69, ,13.6, ,1.9, ,166.1, ,24.5, 
44,U.C. Riverside,Los Angeles Basin,7/10/2000,192,5.51, ,0.00, ,309, ,1.5, ,28.2, ,15.0, ,19.7, ,87, ,35, ,66, ,13.0, ,1.9, ,164.3, ,24.5, 
44,U.C. Riverside,Los Angeles Basin,7/11/2000,193,4.99, ,0.00, ,284, ,1.5, ,28.7, ,14.4, ,19.2, ,90, ,37, ,69, ,13.3, ,1.9, ,160.4, ,23.9, 
44,U.C. Riverside,Los Angeles Basin,7/12/2000,194,5.90, ,0.00, ,329, ,1.5, ,29.4, ,13.8, ,20.3, ,88, ,37, ,64, ,13.4, ,1.7, ,151.0, ,24.0, 
44,U.C. Riverside,Los Angeles Basin,7/13/2000,195,6.74, ,0.00, ,362, ,1.4, ,32.7, ,13.8, ,22.6, ,87, ,23, ,49, ,11.4, ,1.7, ,146.5, ,24.6, 
44,U.C. Riverside,Los Angeles Basin,7/14/2000,196,6.84, ,0.00, ,333, ,1.2, ,33.3, ,15.2, ,24.1, ,69, ,17, ,40, ,9.8, ,1.8, ,156.1, ,24.8, 
44,U.C. Riverside,Los Angeles Basin,7/15/2000,197,6.81, ,0.00, ,352, ,1.4, ,31.8, ,16.8, ,23.0, ,84, ,20, ,48, ,11.5, ,1.8, ,151.2, ,25.3, 
44,U.C. Riverside,Los Angeles Basin,7/16/2000,198,6.43, ,0.00, ,351, ,1.4, ,30.2, ,14.8, ,21.4, ,86, ,27, ,56, ,12.2, ,1.8, ,154.4, ,25.3, 
44,U.C. Riverside,Los Angeles Basin,7/17/2000,199,6.97, ,0.00, ,357, ,1.3, ,33.7, ,14.1, ,23.7, ,86, ,18, ,46, ,11.3, ,1.7, ,145.8, ,25.4, 
44,U.C. Riverside,Los Angeles Basin,7/18/2000,200,7.56, ,0.00, ,346, ,1.2, ,37.3, ,17.2, ,27.4, ,69, ,17, ,33, ,9.9, ,1.9, ,162.1, ,25.4, 
44,U.C. Riverside,Los Angeles Basin,7/19/2000,201,7.92, ,0.00, ,352, ,1.1, ,39.6, ,18.8, ,29.0, ,44, ,12, ,27, ,8.0, ,1.9, ,165.9, ,25.5, 
44,U.C. Riverside,Los Angeles Basin,7/20/2000,202,7.45, ,0.00, ,352, ,1.3, ,38.0, ,17.0, ,26.9, ,72, ,16, ,36, ,10.5, ,1.8, ,157.9, ,26.0, 
44,U.C. Riverside,Los Angeles Basin,7/21/2000,203,6.59, ,0.00, ,339, ,1.6, ,32.9, ,16.0, ,23.9, ,83, ,30, ,55, ,14.4, ,1.8, ,151.3, ,25.8, 
44,U.C. Riverside,Los Angeles Basin,7/22/2000,204,6.40, ,0.00, ,307, ,1.6, ,34.5, ,17.5, ,25.3, ,85, ,26, ,49, ,13.9, ,1.6, ,139.9, ,26.1, 
44,U.C. Riverside,Los Angeles Basin,7/23/2000,205,7.24, ,0.00, ,334, ,1.4, ,35.7, ,20.8, ,27.1, ,67, ,18, ,39, ,12.2, ,1.8, ,154.3, ,26.3, 
44,U.C. Riverside,Los Angeles Basin,7/24/2000,206,7.08, ,0.00, ,326, ,1.3, ,35.1, ,19.0, ,26.6, ,68, ,15, ,37, ,10.6, ,1.8, ,153.7, ,26.4, 
44,U.C. Riverside,Los Angeles Basin,7/25/2000,207,6.87, ,0.00, ,326, ,1.6, ,35.5, ,18.9, ,26.5, ,69, ,23, ,46, ,13.9, ,1.7, ,149.8, ,26.2, 
44,U.C. Riverside,Los Angeles Basin,7/26/2000,208,6.69, ,0.00, ,328, ,1.7, ,35.7, ,17.6, ,25.7, ,76, ,23, ,50, ,14.6, ,1.7, ,146.9, ,26.1, 
44,U.C. Riverside,Los Angeles Basin,7/27/2000,209,6.78, ,0.00, ,322, ,1.6, ,35.7, ,16.8, ,25.8, ,84, ,19, ,48, ,13.9, ,1.7, ,148.2, ,26.3, 
44,U.C. Riverside,Los Angeles Basin,7/28/2000,210,6.68, ,0.00, ,326, ,1.6, ,36.7, ,18.3, ,26.6, ,80, ,20, ,45, ,13.7, ,1.7, ,150.3, ,26.2, 
44,U.C. Riverside,Los Angeles Basin,7/29/2000,211,5.45, ,0.00, ,272, ,1.7, ,33.9, ,17.6, ,25.0, ,82, ,23, ,53, ,14.6, ,1.5, ,127.2, ,26.4, 
44,U.C. Riverside,Los Angeles Basin,7/30/2000,212,6.39, ,0.00, ,309, ,1.7, ,36.2, ,17.9, ,25.6, ,82, ,24, ,53, ,15.2, ,1.7, ,143.5, ,26.2, 
44,U.C. Riverside,Los Angeles Basin,7/31/2000,213,5.90, ,0.00, ,283, ,1.8, ,37.7, ,18.0, ,25.7, ,89, ,27, ,55, ,16.0, ,1.7, ,144.2, ,26.8, 
44,U.C. Riverside,Los Angeles Basin,8/1/2000,214,6.85, ,0.00, ,305, ,1.7, ,36.3, ,21.1, ,27.6, ,69, ,28, ,46, ,15.1, ,1.9, ,161.9, ,26.9, 
44,U.C. Riverside,Los Angeles Basin,8/2/2000,215,5.22, ,0.00, ,240, ,1.7, ,34.1, ,20.5, ,26.2, ,78, ,28, ,49, ,14.6, ,1.6, ,134.6, ,26.7, 
44,U.C. Riverside,Los Angeles Basin,8/3/2000,216,6.84, ,0.00, ,311, ,1.5, ,35.7, ,18.9, ,26.6, ,70, ,27, ,44, ,13.4, ,1.8, ,155.6, ,26.8, 
44,U.C. Riverside,Los Angeles Basin,8/4/2000,217,6.82, ,0.00, ,309, ,1.5, ,35.6, ,19.6, ,26.9, ,60, ,28, ,43, ,13.3, ,1.8, ,154.1, ,26.3, 
44,U.C. Riverside,Los Angeles Basin,8/5/2000,218,6.81, ,0.00, ,319, ,1.7, ,37.0, ,18.8, ,27.2, ,75, ,23, ,48, ,15.3, ,1.8, ,155.9, ,26.6, 
44,U.C. Riverside,Los Angeles Basin,8/6/2000,219,6.52, ,0.00, ,314, ,1.8, ,34.5, ,18.4, ,25.8, ,82, ,31, ,55, ,16.1, ,1.9, ,164.4, ,26.5, 
44,U.C. Riverside,Los Angeles Basin,8/7/2000,220,5.98, ,0.00, ,313, ,1.9, ,32.5, ,17.6, ,23.0, ,92, ,36, ,66, ,16.3, ,1.8, ,154.9, ,26.6, 
44,U.C. Riverside,Los Angeles Basin,8/8/2000,221,6.51, ,0.00, ,326, ,1.6, ,34.0, ,16.1, ,24.3, ,88, ,20, ,53, ,14.1, ,1.7, ,150.5, ,26.1, 
44,U.C. Riverside,Los Angeles Basin,8/9/2000,222,6.70, ,0.00, ,312, ,1.4, ,34.7, ,18.3, ,26.1, ,77, ,24, ,42, ,12.3, ,1.7, ,149.6, ,26.1, 
44,U.C. Riverside,Los Angeles Basin,8/10/2000,223,7.19, ,0.00, ,426,R,,M,37.7, ,,S,31.1, ,59, ,14, ,,M,,M,2.2,Y,188.4,Y,27.0, 
44,U.C. Riverside,Los Angeles Basin,8/11/2000,224,7.56, ,0.00, ,332, ,1.0, ,39.2, ,20.0, ,29.2, ,41, ,10, ,24, ,6.7, ,1.8, ,157.0, ,26.3, 
44,U.C. Riverside,Los Angeles Basin,8/12/2000,225,7.17, ,0.00, ,314, ,1.1, ,38.0, ,18.2, ,27.7, ,60, ,12, ,30, ,8.3, ,1.7, ,149.2, ,26.5, 
44,U.C. Riverside,Los Angeles Basin,8/13/2000,226,7.00, ,0.00, ,322, ,1.3, ,37.8, ,18.9, ,27.3, ,67, ,12, ,35, ,10.6, ,1.8, ,151.2, ,26.3, 
44,U.C. Riverside,Los Angeles Basin,8/14/2000,227,6.67, ,0.00, ,297, ,1.5, ,36.7, ,19.9, ,27.2, ,67, ,18, ,41, ,12.9, ,1.7, ,149.8, ,26.6, 
44,U.C. Riverside,Los Angeles Basin,8/15/2000,228,6.80, ,0.00, ,304, ,1.5, ,36.9, ,19.9, ,27.5, ,67, ,19, ,41, ,13.0, ,1.7, ,146.7, ,26.6, 
44,U.C. Riverside,Los Angeles Basin,8/16/2000,229,6.96, ,0.00, ,302, ,1.4, ,37.4, ,20.2, ,28.4, ,63, ,18, ,37, ,12.5, ,1.7, ,150.3, ,26.7, 
44,U.C. Riverside,Los Angeles Basin,8/17/2000,230,6.88, ,0.00, ,303, ,1.4, ,34.7, ,20.4, ,27.0, ,65, ,21, ,39, ,12.0, ,2.0, ,170.1, ,26.9, 
44,U.C. Riverside,Los Angeles Basin,8/18/2000,231,6.62, ,0.00, ,314, ,1.4, ,34.1, ,18.9, ,25.9, ,73, ,20, ,41, ,11.7, ,1.7, ,149.6, ,26.5, 
44,U.C. Riverside,Los Angeles Basin,8/19/2000,232,6.69, ,0.00, ,329, ,1.3, ,35.0, ,17.2, ,25.5, ,69, ,15, ,39, ,10.7, ,1.8, ,152.1, ,26.5, 
44,U.C. Riverside,Los Angeles Basin,8/20/2000,233,6.25, ,0.00, ,324, ,1.4, ,31.8, ,15.6, ,23.5, ,71, ,26, ,47, ,11.6, ,1.7, ,151.1, ,26.0, 
44,U.C. Riverside,Los Angeles Basin,8/21/2000,234,5.97, ,0.00, ,317, ,1.6, ,31.8, ,15.7, ,22.5, ,82, ,29, ,59, ,14.1, ,1.8, ,152.3, ,25.9, 
44,U.C. Riverside,Los Angeles Basin,8/22/2000,235,5.50, ,0.00, ,294, ,1.7, ,31.3, ,16.5, ,22.0, ,92, ,29, ,64, ,14.9, ,1.7, ,148.3, ,25.6, 
44,U.C. Riverside,Los Angeles Basin,8/23/2000,236,5.96, ,0.00, ,296, ,1.7, ,35.7, ,16.1, ,24.5, ,91, ,16, ,54, ,14.6, ,1.6, ,136.3, ,25.6, 
44,U.C. Riverside,Los Angeles Basin,8/24/2000,237,5.46, ,0.00, ,265, ,1.8, ,34.4, ,18.0, ,25.1, ,82, ,34, ,56, ,15.8, ,1.6, ,142.0, ,26.0, 
44,U.C. Riverside,Los Angeles Basin,8/25/2000,238,5.14, ,0.00, ,253, ,1.8, ,32.6, ,20.1, ,25.5, ,74, ,39, ,54, ,15.6, ,1.7, ,146.6, ,26.1, 
44,U.C. Riverside,Los Angeles Basin,8/26/2000,239,6.06, ,0.00, ,292, ,1.6, ,33.6, ,18.2, ,25.0, ,78, ,27, ,50, ,13.8, ,1.7, ,149.9, ,26.4, 
44,U.C. Riverside,Los Angeles Basin,8/27/2000,240,4.09, ,0.00, ,208, ,1.6, ,28.9, ,17.5, ,22.4, ,76, ,35, ,59, ,14.0, ,1.6, ,142.1, ,25.6, 
44,U.C. Riverside,Los Angeles Basin,8/28/2000,241,3.30, ,0.00, ,191, ,1.8, ,27.8, ,17.6, ,21.3, ,88, ,53, ,73, ,16.2, ,1.7, ,146.2, ,25.5, 
44,U.C. Riverside,Los Angeles Basin,8/29/2000,242,1.61,R,0.00, ,118, ,1.8, ,23.0,Y,17.3, ,19.1, ,88, ,70, ,82, ,15.9, ,1.9, ,162.5, ,24.6, 
44,U.C. Riverside,Los Angeles Basin,8/30/2000,243,3.28, ,0.00, ,196, ,1.7, ,26.8, ,17.1, ,19.7, ,90, ,50, ,74, ,14.9, ,1.8, ,152.6, ,24.2, 
44,U.C. Riverside,Los Angeles Basin,8/31/2000,244,4.78, ,0.00, ,274, ,1.5, ,25.4,Y,15.5, ,19.5, ,83, ,45, ,66, ,12.9, ,2.0, ,171.6, ,24.5, 
44,U.C. Riverside,Los Angeles Basin,9/1/2000,245,4.53, ,0.00, ,254, ,1.4, ,23.9, ,14.6, ,18.7, ,86, ,42, ,65, ,11.9, ,2.0, ,169.2, ,24.2, 
44,U.C. Riverside,Los Angeles Basin,9/2/2000,246,4.91, ,0.00, ,286, ,1.4, ,26.1, ,13.9, ,18.9, ,87, ,38, ,63, ,11.8, ,1.7, ,147.2, ,24.2, 
44,U.C. Riverside,Los Angeles Basin,9/3/2000,247,5.19, ,0.00, ,291, ,1.3, ,28.5, ,13.1, ,19.8, ,86, ,32, ,58, ,11.4, ,1.7, ,147.2, ,24.0, 
44,U.C. Riverside,Los Angeles Basin,9/4/2000,248,5.27, ,0.00, ,287, ,1.3, ,30.0, ,13.7, ,20.6, ,79, ,29, ,53, ,10.7, ,1.6, ,139.8, ,24.2, 
44,U.C. Riverside,Los Angeles Basin,9/5/2000,249,5.67, ,0.00, ,290, ,1.2, ,31.0, ,13.6, ,21.9, ,80, ,22, ,46, ,9.7, ,1.7, ,145.8, ,24.0, 
44,U.C. Riverside,Los Angeles Basin,9/6/2000,250,5.94, ,0.00, ,292, ,0.9, ,35.3, ,14.2, ,24.2, ,68, ,10, ,31, ,6.0, ,1.6, ,135.0, ,23.8, 
44,U.C. Riverside,Los Angeles Basin,9/7/2000,251,3.86, ,0.00, ,171, ,1.2, ,34.8, ,15.8, ,24.3, ,59, ,16, ,39, ,9.4, ,1.4, ,118.3, ,23.8, 
44,U.C. Riverside,Los Angeles Basin,9/8/2000,252,5.53, ,0.00, ,274, ,1.3, ,32.9, ,16.3, ,23.1, ,74, ,24, ,45, ,10.5, ,1.7, ,143.0, ,23.9, 
44,U.C. Riverside,Los Angeles Basin,9/9/2000,253,5.53, ,0.00, ,288, ,1.0, ,32.3, ,12.0, ,21.6, ,73, ,14, ,40, ,7.4, ,1.6, ,135.3, ,23.6, 
44,U.C. Riverside,Los Angeles Basin,9/10/2000,254,5.82, ,0.00, ,291, ,1.0, ,33.3, ,12.7, ,22.8, ,69, ,14, ,36, ,6.8, ,1.6, ,139.5, ,23.3, 
44,U.C. Riverside,Los Angeles Basin,9/11/2000,255,6.03, ,0.00, ,285, ,0.8, ,37.3, ,14.2, ,25.9, ,57, ,9, ,24, ,3.6, ,1.5, ,129.1, ,23.5, 
44,U.C. Riverside,Los Angeles Basin,9/12/2000,256,6.35, ,0.00, ,266, ,0.9, ,40.7, ,18.6, ,28.3, ,41, ,11, ,24, ,5.7, ,1.5, ,131.2, ,24.0, 
44,U.C. Riverside,Los Angeles Basin,9/13/2000,257,6.08, ,0.00, ,259, ,1.2, ,36.6, ,19.5, ,26.8, ,68, ,17, ,33, ,9.2, ,1.7, ,150.2, ,24.1, 
44,U.C. Riverside,Los Angeles Basin,9/14/2000,258,5.04, ,0.00, ,252, ,1.9, ,34.2, ,18.2, ,24.8, ,93, ,29, ,59, ,16.3, ,1.5, ,132.2, ,24.5, 
